HUMIDITY,       PH,     RAIN,TEMPARATURE,        N,        P,        K
8,0.3,398,31.85,0,39,9
8,0.29,398,31.36,0,40,33
9,0.25,398,31.85,0,38,35
7,0.21,398,32.34,0,2,35
7,0.23,397,31.36,0,40,36
9,0.2,398,31.85,0,38,36
8,0.2,398,31.36,0,40,36
7,0.17,398,31.36,0,33,35
8,0.16,398,31.36,0,39,35
7,0.14,398,31.36,0,4,36
8,0.14,398,31.36,0,38,8
7,0.13,398,31.36,0,2,34
8,0.11,398,31.85,0,40,35
8,0.11,398,31.85,0,39,35
8,0.11,398,31.85,0,41,36
7,0.07,399,31.36,4,38,35
8,0.08,399,31.85,0,3,36
8,0.02,399,31.85,0,4,34
8,0.05,398,31.85,0,34,36
8,0.07,399,31.36,0,41,35
7,0.05,399,31.36,0,39,31
6,0.03,400,32.83,6,39,35
8,0.04,398,31.36,1,41,7
8,0.02,400,31.85,0,38,36
6,0.02,400,31.36,1,39,35
8,0,400,30.38,0,5,36
6,0,399,31.36,0,41,36
8,0,400,31.85,0,39,34
9,0,399,31.36,2,39,36
8,0,399,31.85,0,2,35
7,0,399,31.36,0,39,7
7,0,400,31.36,0,38,35
8,0,399,31.36,0,9,35
9,0,399,31.36,2,32,35
6,0,398,31.85,2,39,7
7,0,398,31.85,1,34,36
9,0.01,398,31.36,0,39,35
8,0.01,399,31.36,0,5,7
7,0.02,399,31.36,0,39,7
7,0,400,31.85,0,41,36
6,0,398,31.36,0,40,35
9,0.02,399,31.85,0,41,36
7,0.02,399,31.36,0,3,36
8,0.01,399,31.85,0,39,8
7,0.01,399,31.36,5,38,7
8,0.03,399,31.36,2,41,36
8,0,399,31.36,2,39,7
6,0,400,31.36,0,36,35
7,0,399,31.36,0,36,34
10,0.06,399,31.36,2,39,35
8,0.02,399,31.36,0,3,36
8,0,400,31.85,0,41,35
9,0.02,399,31.85,1,38,36
6,0.05,400,31.36,0,41,33
7,0.02,400,31.36,0,40,35
8,0.02,400,31.85,1,33,36
8,0.01,399,31.36,6,40,10
8,0.01,400,31.85,0,30,7
7,0,399,31.85,0,41,36
6,0,400,31.36,3,40,36
7,0.04,399,31.36,4,41,7
8,0,399,31.36,0,37,8
8,0,399,31.85,0,35,34
7,0,399,31.36,0,40,35
8,0,399,31.36,1,2,7
8,0,399,31.36,2,33,35
7,0,399,32.34,4,40,36
8,0,400,31.36,1,37,36
8,0,400,31.36,0,38,35
8,0,400,30.38,3,3,36
8,0,400,31.36,2,40,35
9,0,400,31.36,1,39,7
7,0,400,31.36,3,39,36
7,0,400,31.36,4,39,35
6,0,400,31.36,1,2,7
7,0,400,31.36,0,5,36
7,0,400,30.87,0,38,7
9,0,400,31.85,1,40,35
8,0,400,31.36,3,2,35
8,0,400,31.36,3,39,36
8,0.02,400,31.36,0,40,36
8,0,400,31.85,1,40,7
8,0,400,31.36,4,35,7
8,0,400,31.36,0,34,36
8,0,400,31.36,3,41,34
9,0,400,31.36,0,2,36
7,0,400,31.36,2,40,35
7,0,400,31.36,3,40,36
7,0,400,31.85,0,36,35
8,0,400,31.36,7,40,7
9,0,400,31.36,4,39,36
7,0,400,31.85,1,2,36
8,0.02,400,31.36,1,39,36
7,0,400,31.36,1,40,36
8,0.01,400,31.85,3,39,35
7,0,400,31.36,6,38,36
7,0,400,31.36,1,39,35
8,0,400,31.36,2,2,35
8,0,400,31.36,0,4,35
8,0,400,31.85,3,39,35
7,0,400,31.36,1,39,36
8,0,400,31.36,1,6,34
8,0,400,31.36,2,38,35
8,0.02,399,31.36,3,38,34
8,0,399,31.36,8,36,8
7,0.04,399,31.36,6,41,7
9,0,399,31.85,3,39,35
7,0,400,31.36,4,37,36
7,0.04,400,31.36,0,36,35
6,0.03,399,31.36,1,39,7
8,0.06,400,31.85,0,39,36
9,0,400,31.36,0,41,35
8,0.03,400,31.36,2,2,7
9,0.02,400,31.36,5,37,35
9,0.02,400,31.36,2,40,36
8,0,400,32.34,2,5,35
11,0.02,400,31.36,1,3,35
6,0,400,30.87,6,40,7
8,0.01,400,31.36,2,34,36
8,0.01,400,31.36,4,38,35
8,0.01,400,31.36,0,2,35
9,0,399,31.36,0,37,36
8,0.02,400,31.36,3,40,33
8,0.03,400,31.36,0,40,35
7,0.01,400,31.36,4,39,36
8,0.05,400,31.36,3,41,35
8,0,400,31.36,1,36,36
8,0,400,31.36,2,36,34
8,0.02,400,31.36,3,2,35
8,0.01,401,32.34,3,38,33
8,0.05,400,31.36,0,40,35
7,0.03,401,31.36,3,2,34
6,0.04,401,30.38,3,40,35
6,0.02,400,30.38,4,38,35
7,0.02,400,31.36,3,2,36
8,0,401,31.36,2,38,34
9,0,400,31.85,7,34,7
9,0.04,401,31.36,3,40,36
6,0.27,401,31.36,2,38,35
7,0.31,400,31.36,2,32,34
8,0.39,401,31.36,2,39,35
8,0.47,401,31.36,3,40,36
8,0.45,401,31.36,3,38,35
8,0.51,401,31.36,1,37,36
7,0.41,401,31.36,2,38,35
8,0.5,400,31.36,4,39,36
8,0.52,401,31.36,0,41,32
8,0.51,401,30.87,5,39,36
9,0.51,401,31.85,3,37,36
8,0.51,401,31.36,7,38,36
7,0.51,400,31.85,7,39,36
6,0.54,400,32.34,2,10,35
7,0.52,400,31.36,4,38,35
7,0.56,401,31.36,3,39,36
7,0.6,401,31.36,3,39,35
7,0.57,401,31.85,0,4,35
8,0.64,401,31.36,1,39,36
9,0.7,401,31.36,2,40,36
8,0.68,401,31.85,3,6,36
8,0.7,401,31.85,3,41,36
8,0.7,401,31.36,3,41,7
8,0.74,401,31.85,2,3,36
8,0.78,402,31.85,3,2,35
7,0.76,401,31.36,2,37,36
8,0.79,401,31.36,4,35,36
7,0.78,401,31.36,5,40,34
7,0.84,401,31.85,4,40,35
6,0.83,401,32.34,3,39,7
8,0.86,401,31.36,0,32,34
8,0.85,401,30.38,5,39,35
7,0.86,402,31.36,4,39,35
7,0.85,402,31.36,1,40,34
7,0.89,402,31.36,0,38,35
8,0.91,401,31.36,3,34,9
8,0.89,401,31.36,0,40,35
7,0.91,401,31.36,2,36,7
7,0.91,401,31.36,3,38,35
9,0.91,401,31.36,2,40,35
8,0.94,401,31.36,3,40,35
8,0.98,401,31.36,4,39,36
7,0.97,401,31.36,5,36,36
8,0.95,402,31.36,5,3,36
8,1,401,31.36,0,40,35
8,1.01,401,31.36,3,2,36
8,1.06,402,32.34,6,38,36
8,1.02,402,31.36,4,39,8
6,1.06,402,31.36,4,38,36
6,1.05,402,32.34,3,37,35
7,1.06,402,31.36,5,5,34
8,1.07,402,31.36,6,39,36
9,1.07,402,31.36,3,2,35
9,1.06,402,31.36,6,5,7
8,1.08,402,31.85,3,40,35
8,1.09,402,31.36,2,39,34
5,1.07,402,31.36,3,2,36
8,1.08,402,31.36,3,41,7
6,1.06,403,31.36,4,2,35
7,1.06,402,31.36,2,41,36
8,1.02,402,31.36,5,38,36
8,1.07,402,31.36,3,38,36
7,1.08,402,31.36,4,40,35
7,1.09,402,31.85,5,40,35
9,1.09,402,31.36,4,38,7
7,1.11,402,31.85,4,2,8
9,1.14,402,31.36,5,35,36
8,1.16,402,31.36,4,41,36
8,1.14,402,31.36,3,5,34
7,1.17,402,32.34,1,2,36
8,1.2,401,31.85,4,38,7
9,1.18,401,31.36,3,37,36
7,1.19,402,31.36,2,2,35
7,1.23,402,31.36,3,40,36
7,1.21,402,31.36,4,34,35
8,1.21,402,31.85,2,2,35
8,1.23,403,31.36,5,37,35
9,1.2,402,31.85,5,36,35
8,1.21,402,31.85,7,40,34
8,1.19,402,31.36,6,38,35
7,1.23,403,31.36,2,39,36
7,1.27,403,31.36,4,38,36
7,1.25,403,31.36,2,41,7
9,1.27,403,31.36,4,32,33
8,1.27,403,30.87,3,33,35
7,1.29,403,31.85,0,41,7
9,1.31,402,31.85,3,4,36
9,1.32,402,31.36,4,41,7
5,1.28,402,31.85,2,40,34
8,1.31,402,31.36,3,40,36
7,1.31,403,31.85,3,38,33
8,1.3,403,30.38,1,2,36
9,1.3,402,31.36,7,3,34
9,1.3,402,31.36,5,40,35
8,1.3,403,31.85,3,39,35
6,1.27,403,31.36,2,40,8
7,1.31,403,31.85,4,41,35
7,1.28,402,31.36,3,38,36
7,1.29,402,30.38,3,39,36
7,1.28,404,31.85,3,41,35
7,1.27,402,31.36,3,2,36
6,1.29,402,31.85,3,41,36
8,1.28,402,31.36,6,38,7
8,1.28,403,31.36,3,5,35
8,1.27,403,31.36,2,35,35
8,1.26,403,31.36,3,41,35
7,1.27,403,31.85,4,40,35
8,1.28,403,31.36,5,29,36
7,1.31,403,31.36,8,39,36
8,1.31,403,31.36,4,37,35
7,1.33,403,31.36,3,37,36
6,1.31,403,31.36,3,41,35
9,1.32,404,31.85,2,41,35
8,1.29,403,31.36,4,40,35
7,1.31,403,32.34,4,41,35
7,1.31,403,31.36,2,37,35
8,1.29,404,31.36,4,34,36
6,1.28,403,31.36,2,39,36
8,1.3,403,31.36,5,40,36
8,1.28,403,31.85,3,38,36
8,1.3,403,31.36,3,39,36
8,1.26,404,31.85,4,36,36
8,1.28,403,31.36,5,39,7
7,1.29,404,31.36,5,40,34
8,1.26,404,31.85,4,36,34
5,1.3,403,31.85,2,41,36
6,1.27,403,31.36,5,2,36
7,1.3,403,30.38,3,39,35
7,1.29,403,31.36,5,35,35
7,1.31,404,31.36,3,37,33
7,1.3,403,31.36,3,39,35
7,1.3,403,31.85,4,37,7
8,1.31,403,32.34,1,39,35
6,1.3,403,31.36,2,34,35
7,1.29,403,31.36,3,41,34
7,1.3,403,31.36,5,39,35
8,1.31,404,31.36,2,38,34
8,1.32,404,31.36,1,3,36
7,1.29,404,31.36,3,5,35
8,1.3,404,30.38,5,38,7
6,1.35,404,31.85,6,38,36
8,1.31,404,31.85,3,39,35
8,1.3,404,31.85,5,40,36
7,1.33,403,32.34,6,41,36
8,1.33,404,31.36,4,39,34
8,1.31,404,31.36,5,40,35
7,1.32,404,31.85,3,4,7
8,1.32,404,31.36,6,39,7
8,1.3,404,31.36,4,31,35
6,1.33,404,31.36,5,39,36
8,1.33,404,30.38,5,36,35
8,1.34,404,31.36,2,36,36
7,1.34,404,31.85,2,39,33
8,1.35,404,31.36,6,38,35
9,1.35,405,32.34,3,37,7
8,1.35,404,31.36,4,39,35
7,1.31,404,31.36,2,36,36
7,1.36,404,31.36,4,39,36
8,1.36,404,31.85,3,38,36
7,1.37,404,31.36,6,39,36
8,1.35,405,31.85,4,3,36
7,1.38,404,31.85,4,36,36
6,1.39,404,30.87,5,40,7
8,1.42,404,31.36,5,36,35
7,1.44,404,31.36,3,36,7
9,1.42,404,31.85,3,39,34
7,1.43,404,31.36,4,38,35
8,1.45,404,31.36,5,39,34
8,1.43,405,30.87,2,40,35
8,1.45,405,32.34,3,38,35
9,1.42,405,31.36,2,36,35
6,1.43,404,31.36,4,38,36
8,1.45,405,31.36,6,3,35
6,1.43,405,31.85,3,3,36
6,1.45,405,31.36,0,38,36
7,1.43,405,31.36,0,38,36
6,1.41,405,31.36,3,4,36
7,1.42,405,31.36,1,3,35
10,1.43,405,31.36,3,38,36
8,1.43,405,31.85,3,35,7
8,1.42,405,31.85,4,40,35
8,1.44,405,31.36,6,39,36
7,1.49,405,31.36,4,39,33
9,1.44,405,31.36,4,39,35
8,1.47,405,31.36,1,37,7
8,1.43,405,31.85,2,39,36
8,1.43,405,31.85,5,3,7
7,1.4,404,31.85,2,40,36
8,1.45,405,31.36,3,37,36
9,1.42,405,31.36,2,38,34
8,1.42,405,31.36,4,37,36
6,1.42,405,31.36,7,40,36
8,1.42,406,31.85,5,36,35
8,1.42,406,31.36,3,37,36
8,1.41,406,31.36,5,37,34
7,1.35,405,31.36,4,30,36
8,1.42,406,31.36,2,2,33
7,1.4,405,31.36,4,41,36
7,1.42,406,31.36,4,41,35
9,1.43,405,30.38,3,40,34
7,1.42,406,31.85,4,40,35
8,1.43,406,31.36,7,38,36
8,1.42,406,31.85,3,39,36
8,1.37,406,31.36,6,41,35
7,1.42,406,31.36,2,38,35
7,1.41,405,31.85,3,33,36
7,1.4,406,31.36,4,38,34
8,1.41,406,31.36,1,39,35
8,1.42,406,31.36,4,39,36
8,1.41,406,31.85,3,40,35
5,1.4,406,32.34,0,3,35
8,1.4,406,31.36,3,39,7
7,1.38,406,31.36,3,39,35
7,1.39,406,31.85,4,5,8
8,1.42,406,31.36,1,38,35
10,1.4,406,31.36,2,40,36
7,1.4,406,31.85,0,34,9
8,1.43,405,30.38,1,38,7
10,1.42,405,31.36,4,38,36
5,1.41,405,31.36,3,38,36
7,1.44,406,31.85,4,2,36
6,1.42,406,30.38,4,34,36
9,1.4,406,31.36,3,39,8
8,1.42,406,31.36,3,39,35
7,1.42,406,31.36,3,39,34
7,1.4,406,31.36,3,35,35
6,1.42,407,31.36,6,40,35
8,1.42,406,32.34,4,32,34
8,1.44,406,31.36,2,2,34
7,1.43,406,31.36,7,41,7
7,1.43,407,31.36,6,4,36
8,1.42,409,31.85,4,36,7
7,1.44,407,30.87,4,37,36
7,1.44,406,32.34,0,41,35
6,1.42,407,31.85,3,40,35
6,1.38,407,31.36,3,41,35
8,1.42,406,31.36,4,37,34
6,1.43,407,31.36,2,38,34
6,1.45,407,31.36,2,38,36
9,1.45,407,31.36,5,39,31
6,1.44,407,31.36,2,13,35
7,1.46,406,31.36,3,38,36
10,1.45,407,32.34,5,32,36
6,1.35,406,33.32,3,2,36
8,1.45,406,31.36,1,38,7
6,1.45,406,31.36,3,2,35
4,1.44,406,31.36,0,37,36
9,1.44,406,31.36,2,36,8
7,1.45,406,31.36,4,40,35
8,1.42,406,31.36,4,38,35
8,1.45,407,31.36,5,39,36
8,1.41,406,31.36,2,38,36
7,1.43,406,31.36,3,37,34
7,1.42,406,30.38,5,3,35
8,1.4,407,31.85,3,38,34
7,1.45,407,30.87,2,2,36
6,1.43,407,31.36,3,38,35
8,1.39,407,31.36,6,39,36
7,1.42,406,32.34,6,38,35
8,1.42,406,31.36,4,38,36
8,1.45,407,31.85,5,9,35
7,1.43,407,32.34,3,39,7
9,1.4,407,30.38,2,38,36
10,1.46,406,31.36,4,2,36
9,1.43,407,32.34,5,38,36
9,1.47,407,30.38,5,40,35
6,1.46,407,31.36,5,5,8
6,1.42,407,31.36,6,2,35
7,1.49,407,31.36,5,39,7
8,1.47,407,31.85,4,2,34
5,1.48,407,31.85,3,38,34
8,1.48,407,31.36,5,34,33
7,1.45,407,32.34,6,39,7
8,1.47,407,30.87,5,41,36
7,1.46,407,31.36,11,32,35
10,1.52,406,31.36,6,37,36
9,1.45,407,30.38,4,5,35
8,1.46,407,30.87,8,35,34
8,1.48,407,31.85,5,35,36
7,1.45,407,32.34,4,4,36
9,1.45,408,31.36,2,39,36
5,1.45,408,31.36,2,38,34
8,1.46,407,31.36,4,36,36
6,1.45,407,31.36,3,40,34
7,1.49,407,30.87,7,33,34
7,1.47,408,31.36,3,41,7
9,1.45,408,31.85,2,38,35
7,1.47,408,30.38,1,39,36
8,1.45,408,31.36,4,39,36
7,1.47,408,31.85,5,36,36
8,1.45,408,31.36,4,38,35
8,1.47,408,32.34,6,3,34
9,1.45,408,30.87,5,40,35
7,1.46,407,31.36,10,40,35
7,1.45,408,31.36,6,33,34
8,1.45,408,30.38,5,40,10
8,1.45,407,31.36,4,36,36
8,1.45,407,31.36,6,38,35
8,1.49,408,31.85,4,33,35
8,1.47,408,31.36,3,4,36
7,1.5,408,31.36,6,39,36
6,1.48,408,31.36,6,34,7
7,1.53,408,31.85,5,40,36
7,1.48,407,31.36,8,31,35
9,1.49,407,31.36,5,8,36
10,1.47,407,30.38,5,41,35
7,1.48,407,31.36,5,38,36
8,1.47,407,31.36,5,39,35
6,1.49,407,31.85,5,36,35
6,1.49,408,31.36,8,3,36
6,1.5,407,32.34,4,35,35
8,1.54,408,31.36,3,36,7
6,1.55,408,31.36,6,39,36
10,1.54,408,31.85,4,40,36
7,1.55,407,31.36,5,34,36
7,1.49,408,31.36,4,41,35
9,1.53,408,32.34,5,36,11
6,1.55,408,31.36,6,37,36
10,1.52,408,30.87,7,37,35
8,1.56,408,31.85,9,38,35
7,1.52,408,31.36,6,37,7
7,1.55,407,31.36,7,6,7
5,1.55,408,31.36,6,4,7
9,1.53,408,31.36,6,41,36
6,1.53,408,30.38,6,34,35
6,1.52,407,30.87,3,38,36
6,1.56,407,31.36,4,34,34
8,1.53,407,31.85,4,41,35
8,1.55,408,32.34,4,38,8
4,1.58,407,31.85,6,41,35
10,1.57,408,31.36,5,37,35
8,1.57,407,30.38,8,41,7
13,1.54,407,31.36,7,39,35
7,1.57,407,31.36,5,33,36
7,1.54,407,31.36,5,40,7
8,1.56,407,31.36,7,37,7
6,1.54,408,32.34,5,40,35
8,1.55,407,31.36,6,40,34
6,1.55,407,31.85,7,35,36
9,1.51,408,31.36,6,40,9
7,1.54,408,31.36,5,5,36
9,1.54,408,31.36,9,30,35
9,1.57,408,31.85,6,37,35
10,1.57,408,31.36,4,2,36
8,1.58,408,31.85,6,35,36
8,1.59,408,31.36,5,41,35
11,1.57,408,31.85,5,3,34
8,1.57,408,31.36,1,3,35
9,1.58,408,31.36,8,35,36
10,1.6,408,31.36,6,41,35
6,1.59,408,31.36,5,38,36
8,1.55,408,30.87,7,41,36
9,1.56,408,31.36,5,37,35
7,1.6,408,31.36,8,2,36
4,1.57,408,31.36,5,37,33
8,1.56,408,31.36,5,39,35
8,1.6,408,31.85,7,33,7
8,1.56,408,31.36,7,38,36
7,1.6,408,32.34,5,41,36
7,1.56,409,31.36,5,36,36
8,1.59,408,31.36,7,41,35
8,1.6,408,30.38,7,3,36
3,1.58,408,31.36,5,40,36
5,1.59,408,32.34,3,38,7
8,1.59,408,31.36,9,40,7
6,1.63,408,32.34,5,41,35
7,1.6,408,31.36,3,40,34
8,1.57,408,31.85,6,40,35
6,1.58,409,30.38,5,37,36
7,1.56,409,33.32,7,2,35
10,1.58,408,31.36,5,38,35
7,1.58,409,31.36,7,39,35
7,1.6,409,32.34,5,40,36
10,1.55,409,31.36,3,34,34
9,1.62,409,31.36,7,40,34
9,1.56,410,31.36,6,38,35
8,1.58,409,31.36,6,36,35
7,1.55,409,31.85,7,40,35
6,1.56,409,31.36,6,3,7
8,1.53,409,31.36,5,4,10
7,1.54,409,31.36,5,39,36
9,1.58,409,31.85,5,39,36
8,1.56,409,31.36,5,39,36
11,1.56,409,31.36,10,39,35
12,1.56,409,31.36,5,4,35
7,1.56,409,31.36,9,33,35
7,1.55,409,31.85,11,4,9
10,1.55,408,31.36,8,39,36
8,1.55,408,32.34,2,38,36
10,1.54,408,31.36,1,5,35
9,1.54,408,31.36,5,39,36
3,1.55,408,31.85,5,40,10
9,1.56,408,31.36,7,37,35
8,1.6,409,31.36,6,38,31
10,1.56,408,31.85,0,10,36
8,1.54,408,31.36,6,39,35
5,1.56,409,31.36,8,2,35
7,1.57,409,31.85,5,39,36
9,1.58,409,30.87,9,38,31
11,1.56,408,30.87,6,40,36
8,1.56,409,31.36,6,41,35
8,1.57,409,31.36,9,2,35
8,1.56,408,31.36,7,2,35
8,1.56,409,32.83,6,39,34
10,1.54,409,31.36,3,37,34
9,1.57,409,31.36,4,36,35
7,1.6,409,32.34,6,38,35
12,1.56,409,31.85,7,36,34
10,1.56,410,31.36,7,38,36
8,1.61,409,30.38,5,33,36
6,1.56,409,30.87,7,36,33
8,1.56,409,31.36,6,39,36
8,1.56,409,31.36,6,35,8
11,1.54,409,31.36,6,38,36
6,1.55,409,31.85,4,34,36
8,1.57,409,31.36,6,39,35
8,1.52,409,31.36,5,36,35
6,1.56,409,31.36,7,37,35
8,1.56,409,31.36,6,40,34
8,1.57,409,31.36,6,40,35
7,1.56,409,31.36,9,39,8
8,1.56,409,30.87,12,3,35
5,1.57,408,31.36,6,38,7
7,1.56,408,31.36,7,39,35
8,1.57,409,31.36,7,39,35
9,1.57,408,32.34,6,35,36
8,1.56,408,31.36,9,40,7
7,1.55,409,31.85,4,39,7
8,1.54,409,32.34,6,39,34
10,1.56,409,31.36,9,36,36
9,1.56,409,31.85,5,39,34
7,1.56,409,30.87,7,37,36
10,1.58,409,29.89,6,41,36
11,1.59,409,31.36,6,32,7
9,1.56,409,31.85,7,38,36
9,1.6,409,31.36,7,37,35
8,1.58,409,33.32,4,40,34
8,1.57,410,31.36,5,38,35
6,1.56,409,31.36,5,5,35
10,1.56,409,30.87,5,38,35
8,1.52,409,30.87,6,40,34
10,1.6,409,31.85,6,2,35
8,1.57,409,31.36,6,39,34
8,1.57,409,31.36,7,40,35
10,1.56,409,31.36,5,30,36
6,1.56,409,31.85,4,39,35
10,1.57,409,30.87,1,3,36
11,1.56,409,32.34,6,41,36
7,1.63,408,31.85,6,2,35
6,1.56,409,31.36,9,36,35
10,1.56,409,31.36,6,2,7
4,1.54,408,31.36,6,4,36
8,1.53,409,31.85,7,40,35
9,1.57,409,31.36,7,37,33
8,1.56,409,31.36,5,34,36
8,1.56,409,31.36,3,38,35
8,1.56,409,31.36,4,39,36
8,1.54,409,31.85,7,40,34
7,1.56,409,32.34,7,37,36
6,1.6,409,31.36,8,2,35
9,1.56,409,31.36,5,38,34
8,1.58,409,31.85,5,32,35
7,1.54,409,31.36,4,37,34
8,1.58,409,31.36,4,38,36
9,1.63,409,31.85,6,38,35
8,1.56,408,30.87,8,40,35
10,1.58,408,31.85,7,41,36
3,1.53,409,31.85,5,41,8
8,1.57,408,31.36,9,40,35
6,1.57,409,31.36,7,38,7
10,1.58,409,31.36,6,38,8
8,1.57,409,31.85,1,38,35
10,1.61,409,31.36,5,36,7
8,1.52,409,32.34,5,36,35
9,1.56,408,31.36,6,39,35
9,1.57,409,31.36,8,38,33
9,1.56,409,32.34,6,36,35
8,1.59,409,31.36,13,41,8
12,1.6,408,32.34,9,39,36
10,1.59,408,31.36,6,38,36
8,1.68,408,31.36,11,39,8
10,1.55,409,31.36,8,37,35
8,1.6,408,31.36,5,38,35
8,1.56,408,31.36,4,5,7
6,1.57,409,30.87,6,41,35
8,1.6,409,31.85,7,2,36
6,1.57,409,31.85,8,41,36
6,1.59,409,31.85,8,39,36
8,1.5,409,31.36,7,36,9
0,1.57,409,31.36,7,34,36
11,1.59,409,31.36,4,36,7
9,1.56,409,30.87,7,2,33
8,1.6,409,31.36,7,40,35
9,1.58,409,31.36,5,41,35
8,1.58,409,31.85,7,36,36
9,1.56,409,30.38,6,38,36
8,1.59,409,31.85,5,30,8
7,1.63,410,31.85,7,38,35
7,1.6,409,31.36,7,35,34
9,1.58,409,31.36,9,38,35
10,1.55,409,31.36,7,41,36
9,1.59,409,31.36,8,40,8
8,1.6,409,31.85,10,40,35
11,1.57,409,31.85,6,40,34
8,1.52,409,31.36,7,38,35
9,1.56,409,31.36,8,40,36
8,1.57,409,31.36,7,30,34
11,1.52,409,31.85,7,38,36
8,1.56,408,31.36,9,34,7
7,1.55,409,30.87,9,40,35
8,1.56,408,31.85,7,35,36
8,1.56,409,31.85,5,39,35
6,1.51,409,31.36,7,37,35
8,1.58,409,31.85,7,38,34
10,1.55,409,31.36,7,40,36
11,1.58,409,31.85,5,3,7
8,1.53,409,31.36,8,40,36
8,1.56,410,32.34,6,38,36
5,1.57,409,31.36,7,39,7
8,1.56,410,31.36,8,40,36
8,1.56,409,31.36,5,37,35
5,1.53,410,31.36,6,39,35
9,1.54,409,31.36,1,38,35
6,1.5,410,31.36,7,39,36
10,1.54,409,31.36,6,36,36
8,1.52,410,31.36,3,37,7
11,1.51,409,31.36,6,39,35
8,1.51,410,31.85,7,41,36
8,1.49,409,30.87,9,37,36
3,1.54,410,30.87,9,38,35
8,1.53,409,31.85,7,2,7
7,1.53,410,31.36,11,38,8
5,1.53,410,31.36,8,34,36
8,1.52,411,32.34,7,37,35
7,1.55,409,31.36,6,37,7
7,1.52,409,31.36,8,3,36
8,1.52,409,30.38,7,38,35
9,1.52,409,31.36,6,5,36
8,1.52,409,31.85,5,3,36
6,1.49,410,31.36,7,37,7
8,1.52,410,31.36,2,41,7
7,1.5,409,31.85,11,38,36
5,1.46,409,31.36,7,39,36
10,1.52,409,30.87,10,33,35
8,1.53,409,31.36,6,39,7
6,1.49,410,31.36,7,37,36
9,1.52,409,32.34,8,40,36
8,1.52,410,31.85,9,38,36
6,1.49,410,31.36,8,38,36
8,1.52,410,31.36,6,41,36
11,1.51,410,31.36,13,35,36
8,1.51,410,31.36,6,35,35
8,1.5,410,31.36,7,39,36
8,1.52,410,31.85,3,38,36
5,1.53,410,31.36,5,39,35
8,1.54,409,31.36,6,37,35
10,1.5,410,31.85,10,40,8
10,1.52,410,31.36,7,41,35
8,1.52,410,31.36,5,39,35
6,1.49,410,31.36,8,39,36
9,1.54,409,31.36,6,35,35
6,1.52,410,31.36,4,41,36
12,1.5,410,31.36,7,37,35
8,1.52,410,31.36,9,39,8
8,1.52,410,31.36,7,39,34
12,1.49,410,31.36,8,37,36
8,1.53,409,32.83,8,39,34
8,1.5,409,31.36,8,4,7
8,1.47,410,31.85,9,39,36
8,1.49,409,32.34,7,40,35
11,1.5,410,31.36,9,37,36
11,1.54,410,31.36,11,37,7
8,1.5,410,32.34,7,39,33
8,1.49,410,31.36,6,40,36
6,1.5,409,31.36,4,3,36
8,1.49,410,31.85,7,4,36
7,1.52,409,31.85,6,38,34
11,1.51,411,31.85,5,2,36
8,1.51,410,31.36,9,37,8
6,1.48,410,31.36,7,34,36
8,1.49,410,31.85,5,34,36
5,1.49,410,31.85,8,38,33
9,1.46,410,31.36,7,37,36
9,1.49,410,31.85,5,40,36
8,1.46,410,31.85,10,3,8
9,1.45,410,31.36,7,3,36
8,1.47,410,31.36,11,39,36
6,1.47,410,31.36,5,2,7
8,1.49,410,31.36,7,5,36
7,1.46,410,31.36,7,38,36
2,1.48,410,31.36,7,2,36
9,1.46,410,31.36,6,35,9
11,1.45,410,31.85,3,39,36
8,1.44,410,31.36,11,35,35
8,1.46,410,31.85,7,36,35
6,1.45,409,31.36,11,35,35
10,1.45,409,31.36,6,37,34
10,1.46,410,31.85,8,37,36
10,1.44,410,31.36,5,41,36
11,1.44,410,32.34,7,37,35
6,1.42,409,31.36,6,40,35
10,1.42,410,31.85,6,2,34
7,1.43,410,31.36,8,39,7
8,1.42,410,32.34,7,37,35
9,1.44,410,31.85,7,38,32
4,1.44,411,31.36,11,37,35
8,1.45,410,32.34,7,36,7
9,1.39,410,31.36,10,40,35
10,1.41,410,31.36,6,7,35
5,1.38,410,31.85,6,41,32
12,1.38,410,31.36,11,39,35
8,1.39,410,31.85,9,40,13
8,1.38,410,31.36,7,40,36
8,1.38,410,31.85,7,3,36
10,1.38,411,31.36,8,39,35
8,1.36,410,31.36,8,35,35
6,1.35,410,31.85,10,39,33
10,1.34,410,30.87,8,2,35
9,1.33,410,31.36,7,41,34
10,1.33,410,31.36,10,39,34
9,1.31,411,31.36,7,36,35
8,1.31,410,31.85,6,34,36
10,1.27,410,31.36,3,37,35
8,1.28,411,31.85,5,41,7
7,1.28,410,31.36,7,39,35
5,1.25,410,31.36,8,35,35
6,1.24,410,31.36,8,38,7
9,1.26,409,31.36,7,37,36
13,1.22,411,30.87,6,37,36
9,1.2,410,30.87,4,39,7
9,1.19,410,31.36,7,40,35
8,1.17,411,31.36,6,39,8
8,1.13,410,31.36,8,40,36
11,1.11,410,31.36,9,37,7
7,1.12,410,31.85,6,40,35
8,1.09,411,31.36,8,4,35
4,1.05,410,32.34,9,39,34
10,1.02,411,31.36,7,6,35
8,1.02,411,31.36,8,2,35
9,0.99,410,31.36,7,36,36
10,0.95,410,32.34,8,41,35
8,0.94,411,31.85,7,38,32
10,0.95,410,31.85,0,39,35
10,0.93,411,32.34,7,39,36
5,0.92,411,31.36,6,39,7
